name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Bhutta (Sweet Corn)","Exotics",50,63,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Bhutta.jpg?v=1641550274","Premium farm-fresh Bhutta (Sweet Corn). Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":20,""stock"":40},{""weight"":""500g"",""price"":35,""stock"":50},{""weight"":""1 kg"",""price"":50,""stock"":60}]"
"Brinjal Small","Vegetables",50,63,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/BrinjalSmall.jpg?v=1641299081","Premium farm-fresh Brinjal Small. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":15,""stock"":50},{""weight"":""500g"",""price"":28,""stock"":60},{""weight"":""1 kg"",""price"":50,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":95,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":230,""stock"":25}]"
"Brinjal Goal","Vegetables",60,75,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/BrinjalGoal.jpg?v=1641560478","Premium farm-fresh Brinjal Goal. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":18,""stock"":50},{""weight"":""500g"",""price"":33,""stock"":60},{""weight"":""1 kg"",""price"":60,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":114,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":276,""stock"":25}]"
"Goli Onion","Vegetables",70,88,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/GoliOnion.png?v=1641980343","Premium farm-fresh Goli Onion. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Baby Corn Pkt","Vegetables",70,88,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/18590-02.png?v=1641540295","Premium farm-fresh Baby Corn Pkt. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Lasan China","Vegetables",95,119,"250Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/lasan-china--1024x1024.jpg?v=1642151769","Premium farm-fresh Lasan China. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":29,""stock"":50},{""weight"":""500g"",""price"":52,""stock"":60},{""weight"":""1 kg"",""price"":95,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":181,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":437,""stock"":25}]"
"Bhindi","Vegetables",24,25,"250gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Bhindi.jpg?v=1641547311","Premium farm-fresh Bhindi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":15,""stock"":60},{""weight"":""1 kg"",""price"":24,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":46,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":110,""stock"":25}]"
"Pumpkin Green Small","Vegetables",70,80,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/SitafalGreenSmall.jpg?v=1642415183","Premium farm-fresh Pumpkin Green Small. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Brinjal Long","Vegetables",50,63,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/BrinjalLong.jpg?v=1641627205","Premium farm-fresh Brinjal Long. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":15,""stock"":50},{""weight"":""500g"",""price"":28,""stock"":60},{""weight"":""1 kg"",""price"":50,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":95,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":230,""stock"":25}]"
"Khira Desi","Vegetables",55,69,"500gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/desi-cucumber-500x500_1.jpg?v=1642071951","Premium farm-fresh Khira Desi. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":17,""stock"":50},{""weight"":""500g"",""price"":30,""stock"":60},{""weight"":""1 kg"",""price"":55,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":105,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":253,""stock"":25}]"
"Basil","Exotics",25,35,"100Gms",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/basil-leaves-500x500_1.jpg?v=1641546099","Premium farm-fresh Basil. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""100g Pack"",""price"":25,""stock"":50},{""weight"":""200g (Twin Pack)"",""price"":48,""stock"":40},{""weight"":""500g (Chef Pack)"",""price"":113,""stock"":25}]"
"Red Bull Energy Drink 250ml","Vegetables",125,156,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/RedBullEnergyDrink250ml.jpg?v=1644927293","Premium farm-fresh Red Bull Energy Drink 250ml. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":38,""stock"":50},{""weight"":""500g"",""price"":69,""stock"":60},{""weight"":""1 kg"",""price"":125,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":238,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":575,""stock"":25}]"
"Nestle Activplus Dahi 400gm","Dairy & Staples",85,106,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/NestleActivplusDahi400gm.jpg?v=1645086490","Premium farm-fresh Nestle Activplus Dahi 400gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":26,""stock"":50},{""weight"":""500g"",""price"":47,""stock"":60},{""weight"":""1 kg"",""price"":85,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":162,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":391,""stock"":25}]"
"Nestle Slim Dahi 400gm","Dairy & Staples",78,98,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/NestleSlimDahi400gm.jpg?v=1645086682","Premium farm-fresh Nestle Slim Dahi 400gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":23,""stock"":50},{""weight"":""500g"",""price"":43,""stock"":60},{""weight"":""1 kg"",""price"":78,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":148,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":359,""stock"":25}]"
"Nestle A+ Nourish 400 Gm","Dairy & Staples",70,88,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/NestleA_Nourish400Gm.jpg?v=1645089239","Premium farm-fresh Nestle A+ Nourish 400 Gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Nestle A+ Nourish 200gm","Dairy & Staples",30,38,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/NestleA_Nourish400Gm_28591be3-e378-44e7-b1e5-6ea98878bd6b.jpg?v=1645089501","Premium farm-fresh Nestle A+ Nourish 200gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":17,""stock"":60},{""weight"":""1 kg"",""price"":30,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":57,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":138,""stock"":25}]"
"Organic Kashmir Tulsi White Honey 400gm","Dairy & Staples",645,806,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/OrganicKashmirTulsiWhiteHoney250gm_e60822f4-c5a6-4e01-9391-cd2f1f719a20.png?v=1647265305","Premium farm-fresh Organic Kashmir Tulsi White Honey 400gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":194,""stock"":40},{""weight"":""500g"",""price"":355,""stock"":50},{""weight"":""1 kg"",""price"":645,""stock"":60}]"
"Thums Up 180ml","Vegetables",25,31,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ThumsUp180ml.png?v=1645099012","yakult-light-pack-of-5pc...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":15,""stock"":60},{""weight"":""1 kg"",""price"":25,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":48,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":115,""stock"":25}]"
"Fps Dft Pista 500gm","Fruits",890,1113,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/pista.jpg?v=1644846329","Premium farm-fresh Fps Dft Pista 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":267,""stock"":40},{""weight"":""500g"",""price"":490,""stock"":50},{""weight"":""1 kg"",""price"":890,""stock"":60}]"
"Fps Dft Cashew W-320 500gm","Fruits",750,938,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/casheww320_c514f19c-9a5a-4e34-9f05-5eb6822d6b14.jpg?v=1642845386","Premium farm-fresh Fps Dft Cashew W-320 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":225,""stock"":40},{""weight"":""500g"",""price"":413,""stock"":50},{""weight"":""1 kg"",""price"":750,""stock"":60}]"
"Fps Dft Cashew W-240 500gm","Fruits",925,1156,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/casheww240_d4caa0eb-0aee-40eb-b62b-8cf8c3555d7b.jpg?v=1642845337","Premium farm-fresh Fps Dft Cashew W-240 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":278,""stock"":40},{""weight"":""500g"",""price"":509,""stock"":50},{""weight"":""1 kg"",""price"":925,""stock"":60}]"
"Fps Dft Cashew W-180 500gm","Fruits",950,1188,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/casheww180_b9b1769b-d1d2-48f6-b1c1-616460c1123e.png?v=1642845288","Premium farm-fresh Fps Dft Cashew W-180 500gm. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool, dry place","[{""weight"":""250g"",""price"":285,""stock"":40},{""weight"":""500g"",""price"":523,""stock"":50},{""weight"":""1 kg"",""price"":950,""stock"":60}]"
"Petha White Small","Vegetables",70,80,"1kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/ashground-kumbalam-550x550-1_1.jpg?v=1642264266","Premium farm-fresh Petha White Small. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Thyme","Vegetables",65,90,"100gm",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Thyme.jpg?v=1642243045","Premium farm-fresh Thyme. Naturally grown, handpicked, sanitized and packed under hygienic standards for optimal freshness and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""100g Pack"",""price"":65,""stock"":50},{""weight"":""200g (Twin Pack)"",""price"":124,""stock"":40},{""weight"":""500g (Chef Pack)"",""price"":293,""stock"":25}]"
"Lettuce Online in Pune | Fresh &amp; Organic Lettuce Near Me","Exotics",60,75,"0.5 kg",100,"https://mvfpune.com/wp-content/uploads/2025/06/buy-lettuce-online-pune.png","Fresh farm harvested Lettuce Online in Pune | Fresh &amp; Organic Lettuce Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":20,""stock"":40},{""weight"":""500g"",""price"":35,""stock"":50},{""weight"":""1 kg"",""price"":60,""stock"":60}]"
"Cherry Tomato Online in Pune | Organic Cherry Tomatoes Near Me","Exotics",50,63,"0.5 kg",100,"https://mvfpune.com/wp-content/uploads/2025/06/cherry-tomato-online-order.png","Fresh farm harvested Cherry Tomato Online in Pune | Organic Cherry Tomatoes Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":20,""stock"":40},{""weight"":""500g"",""price"":35,""stock"":50},{""weight"":""1 kg"",""price"":50,""stock"":60}]"
"Fresh Red Capsicum Online Pune | Order Yellow Bell Pepper","Vegetables",80,100,"0.5 kg",100,"https://mvfpune.com/wp-content/uploads/2025/06/bell-pepper-online.png","Fresh farm harvested Fresh Red Capsicum Online Pune | Order Yellow Bell Pepper. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":24,""stock"":50},{""weight"":""500g"",""price"":44,""stock"":60},{""weight"":""1 kg"",""price"":80,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":152,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":368,""stock"":25}]"
"Dobali Mirchi / Shimla Mirchi","Vegetables",60,75,"500gm",100,"https://mvfpune.com/wp-content/uploads/2023/01/buy-green-capsicum-online.webp","Fresh farm harvested Dobali Mirchi / Shimla Mirchi. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":18,""stock"":50},{""weight"":""500g"",""price"":33,""stock"":60},{""weight"":""1 kg"",""price"":60,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":114,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":276,""stock"":25}]"
"Cabbage Online in Pune | Order Fresh Patta Gobhi Near Me","Dairy & Staples",40,50,"1 kg",100,"https://mvfpune.com/wp-content/uploads/2023/01/best-organic-cabbage-pune.webp","Fresh farm harvested Cabbage Online in Pune | Order Fresh Patta Gobhi Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":12,""stock"":50},{""weight"":""500g"",""price"":22,""stock"":60},{""weight"":""1 kg"",""price"":40,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":76,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":184,""stock"":25}]"
"Zucchini Online in Pune | Fresh &amp; Organic Zucchini Near Me","Exotics",60,75,"500gm",100,"https://mvfpune.com/wp-content/uploads/2025/06/zucchini-online-order.png","Fresh farm harvested Zucchini Online in Pune | Fresh &amp; Organic Zucchini Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":20,""stock"":40},{""weight"":""500g"",""price"":35,""stock"":50},{""weight"":""1 kg"",""price"":60,""stock"":60}]"
"Fresh Potatoes Online in Pune | Order Aloo &amp; Batata Near Me","Vegetables",80,100,"2kg",100,"https://mvfpune.com/wp-content/uploads/2023/01/buy-fresh-potatoes-online.webp","Fresh farm harvested Fresh Potatoes Online in Pune | Order Aloo &amp; Batata Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":24,""stock"":50},{""weight"":""500g"",""price"":44,""stock"":60},{""weight"":""1 kg"",""price"":80,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":152,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":368,""stock"":25}]"
"Walnuts Online in Pune | Fresh Akhrot &amp; Dry Walnuts Near Me","Vegetables",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2025/06/Buy-Walnuts-Online-in-Pune.png","Fresh farm harvested Walnuts Online in Pune | Fresh Akhrot &amp; Dry Walnuts Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Almonds Online in Pune | Order Fresh Raw Badam Near Me","Vegetables",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2025/06/Buy-Almonds-Online-in-Pune.png","Fresh farm harvested Almonds Online in Pune | Order Fresh Raw Badam Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Fresh Spinach Online in Pune | Order Palak Leaves Near Me","Vegetables",35,44,"0.5 kg",100,"https://mvfpune.com/wp-content/uploads/2025/06/spinach-online-delivery.png","Fresh farm harvested Fresh Spinach Online in Pune | Order Palak Leaves Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":11,""stock"":50},{""weight"":""500g"",""price"":19,""stock"":60},{""weight"":""1 kg"",""price"":35,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":67,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":161,""stock"":25}]"
"Ladyfinger (भिंडी)","Vegetables",63,81,"750-gm",100,"https://mvfpune.com/wp-content/uploads/2025/06/buy-ladyfingure-near-me.png","Fresh and Crisp Ladyfinger (भिंडी) - Perfect for Every Meal! Welcome to MyGreenDelight, your trusted destination for premium-quality produce! Our Ladyfinger (भिंडी) is handpicked to deliver the freshness and crunch you deserve. Whether you’re preparing a hearty stir-fry, a creamy curry, or a nutr","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":19,""stock"":50},{""weight"":""500g"",""price"":35,""stock"":60},{""weight"":""1 kg"",""price"":63,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":120,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":290,""stock"":25}]"
"Broccoli Online in Pune | Fresh &amp; Organic Broccoli Near Me","Exotics",160,200,"500gm",100,"https://mvfpune.com/wp-content/uploads/2023/02/buy-organic-broccoli-in-pune.webp","Fresh farm harvested Broccoli Online in Pune | Fresh &amp; Organic Broccoli Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":48,""stock"":40},{""weight"":""500g"",""price"":88,""stock"":50},{""weight"":""1 kg"",""price"":160,""stock"":60}]"
"Mushroom Online in Pune | Fresh Organic Mushrooms Near Me","Dairy & Staples",60,75,"0.5 kg",100,"https://mvfpune.com/wp-content/uploads/2023/01/buy-mushroom-online.png","Fresh farm harvested Mushroom Online in Pune | Fresh Organic Mushrooms Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":18,""stock"":50},{""weight"":""500g"",""price"":33,""stock"":60},{""weight"":""1 kg"",""price"":60,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":114,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":276,""stock"":25}]"
"Raisins Online in Pune | Dry Black &amp; Yellow Kishmish Near Me","Vegetables",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2023/01/Buy-Golden-Raisins-Online.webp","Fresh farm harvested Raisins Online in Pune | Dry Black &amp; Yellow Kishmish Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Cashew Nuts Online in Pune | Fresh &amp; Organic Kaju Near Me","Dairy & Staples",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2023/01/buy-organic-cashews-online.webp","Fresh farm harvested Cashew Nuts Online in Pune | Fresh &amp; Organic Kaju Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Purple Cabbage Online in Pune | Fresh Red Cabbage Near Me","Vegetables",60,75,"0.5 kg",100,"https://mvfpune.com/wp-content/uploads/2023/01/organic-lal-kobi-pune.webp","Fresh farm harvested Purple Cabbage Online in Pune | Fresh Red Cabbage Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":18,""stock"":50},{""weight"":""500g"",""price"":33,""stock"":60},{""weight"":""1 kg"",""price"":60,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":114,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":276,""stock"":25}]"
"Green Bitter Melon Gourd","Fruits",60,75,"500gm",100,"https://mvfpune.com/wp-content/uploads/2023/01/Buy-Green-Bitter-online.webp","Fresh farm harvested Green Bitter Melon Gourd. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":18,""stock"":50},{""weight"":""500g"",""price"":33,""stock"":60},{""weight"":""1 kg"",""price"":60,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":114,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":276,""stock"":25}]"
"Thai Fresh Chili","Vegetables",300,375,"0-5kg",100,"https://mvfpune.com/wp-content/uploads/2023/01/buy-fresh-chilli-online.webp","Fresh farm harvested Thai Fresh Chili. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":90,""stock"":40},{""weight"":""500g"",""price"":165,""stock"":50},{""weight"":""1 kg"",""price"":300,""stock"":60}]"
